term	name
GO:1901339	regulation of store-operated calcium channel activity
GO:1901340	negative regulation of store-operated calcium channel activity
GO:1901342	regulation of vasculature development
GO:1901347	negative regulation of secondary cell wall biogenesis
GO:1901349	glucosinolate transport
GO:1901355	response to rapamycin
GO:1901360	obsolete organic cyclic compound metabolic process
GO:1901361	obsolete organic cyclic compound catabolic process
GO:1901362	obsolete organic cyclic compound biosynthetic process
GO:1901371	regulation of leaf morphogenesis
GO:1901379	regulation of potassium ion transmembrane transport
GO:1901380	negative regulation of potassium ion transmembrane transport
GO:1901381	positive regulation of potassium ion transmembrane transport
GO:1901385	regulation of voltage-gated calcium channel activity
GO:1901401	regulation of tetrapyrrole metabolic process
GO:1901402	negative regulation of tetrapyrrole metabolic process
GO:1901403	positive regulation of tetrapyrrole metabolic process
GO:1901404	regulation of tetrapyrrole catabolic process
GO:1901406	positive regulation of tetrapyrrole catabolic process
GO:1901407	obsolete regulation of phosphorylation of RNA polymerase II C-terminal domain
GO:1901409	obsolete positive regulation of phosphorylation of RNA polymerase II C-terminal domain
GO:1901419	regulation of response to alcohol
GO:1901420	negative regulation of response to alcohol
GO:1901421	positive regulation of response to alcohol
GO:1901463	regulation of tetrapyrrole biosynthetic process
GO:1901464	negative regulation of tetrapyrrole biosynthetic process
GO:1901465	positive regulation of tetrapyrrole biosynthetic process
GO:1901475	pyruvate transmembrane transport
GO:1901522	obsolete positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus
GO:1901524	regulation of mitophagy
GO:1901526	positive regulation of mitophagy
GO:1901527	abscisic acid-activated signaling pathway involved in stomatal movement
GO:1901529	positive regulation of anion channel activity
GO:1901532	regulation of hematopoietic progenitor cell differentiation
GO:1901534	positive regulation of hematopoietic progenitor cell differentiation
GO:1901535	obsolete regulation of DNA demethylation
GO:1901537	obsolete positive regulation of DNA demethylation
GO:1901562	response to paraquat
GO:1901564	organonitrogen compound metabolic process
GO:1901565	organonitrogen compound catabolic process
GO:1901566	organonitrogen compound biosynthetic process
GO:1901568	fatty acid derivative metabolic process
GO:1901569	fatty acid derivative catabolic process
GO:1901570	fatty acid derivative biosynthetic process
GO:1901575	obsolete organic substance catabolic process
GO:1901576	obsolete organic substance biosynthetic process
GO:1901600	strigolactone metabolic process
GO:1901601	strigolactone biosynthetic process
GO:1901605	alpha-amino acid metabolic process
GO:1901606	alpha-amino acid catabolic process
GO:1901607	alpha-amino acid biosynthetic process
GO:1901615	organic hydroxy compound metabolic process
GO:1901616	organic hydroxy compound catabolic process
GO:1901617	organic hydroxy compound biosynthetic process
GO:1901626	regulation of postsynaptic membrane organization
GO:1901627	negative regulation of postsynaptic membrane organization
GO:1901628	positive regulation of postsynaptic membrane organization
GO:1901629	regulation of presynaptic membrane organization
GO:1901630	negative regulation of presynaptic membrane organization
GO:1901631	positive regulation of presynaptic membrane organization
GO:1901642	nucleoside transmembrane transport
GO:1901651	obsolete regulation of mitotic chromosome decondensation
GO:1901652	response to peptide
GO:1901653	cellular response to peptide
GO:1901654	response to ketone
GO:1901655	cellular response to ketone
GO:1901656	glycoside transport
GO:1901657	glycosyl compound metabolic process
GO:1901658	glycosyl compound catabolic process
GO:1901659	glycosyl compound biosynthetic process
GO:1901660	calcium ion export
GO:1901661	quinone metabolic process
GO:1901663	quinone biosynthetic process
GO:1901668	regulation of superoxide dismutase activity
GO:1901671	positive regulation of superoxide dismutase activity
GO:1901672	positive regulation of systemic acquired resistance
GO:1901678	iron coordination entity transport
GO:1901679	nucleotide transmembrane transport
GO:1901684	arsenate ion transmembrane transport
GO:1901698	response to nitrogen compound
GO:1901699	cellular response to nitrogen compound
GO:1901700	response to oxygen-containing compound
GO:1901701	cellular response to oxygen-containing compound
GO:1901725	obsolete regulation of histone deacetylase activity
GO:1901726	obsolete negative regulation of histone deacetylase activity
GO:1901739	regulation of myoblast fusion
GO:1901741	positive regulation of myoblast fusion
GO:1901796	regulation of signal transduction by p53 class mediator
GO:1901797	negative regulation of signal transduction by p53 class mediator
GO:1901798	positive regulation of signal transduction by p53 class mediator
GO:1901799	negative regulation of proteasomal protein catabolic process
GO:1901800	positive regulation of proteasomal protein catabolic process
GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I
GO:1901861	regulation of muscle tissue development
GO:1901879	regulation of protein depolymerization
GO:1901880	negative regulation of protein depolymerization
GO:1901881	positive regulation of protein depolymerization
GO:1901888	regulation of cell junction assembly
GO:1901889	negative regulation of cell junction assembly
GO:1901891	regulation of cell septum assembly
GO:1901893	positive regulation of cell septum assembly
GO:1901897	regulation of relaxation of cardiac muscle
GO:1901957	regulation of cutin biosynthetic process
GO:1901962	S-adenosyl-L-methionine transmembrane transport
GO:1901968	regulation of polynucleotide 3'-phosphatase activity
GO:1901969	positive regulation of polynucleotide 3'-phosphatase activity
GO:1901970	positive regulation of mitotic sister chromatid separation
GO:1901971	obsolete regulation of DNA-5-methylcytosine glycosylase activity
GO:1901972	obsolete positive regulation of DNA-5-methylcytosine glycosylase activity
GO:1901976	regulation of cell cycle checkpoint
GO:1901978	positive regulation of cell cycle checkpoint
GO:1901983	regulation of protein acetylation
GO:1901984	negative regulation of protein acetylation
GO:1901985	positive regulation of protein acetylation
GO:1901987	regulation of cell cycle phase transition
GO:1901988	negative regulation of cell cycle phase transition
GO:1901989	positive regulation of cell cycle phase transition
GO:1901990	regulation of mitotic cell cycle phase transition
GO:1901991	negative regulation of mitotic cell cycle phase transition
GO:1901992	positive regulation of mitotic cell cycle phase transition
GO:1901996	regulation of indoleacetic acid biosynthetic process via tryptophan
GO:1901997	negative regulation of indoleacetic acid biosynthetic process via tryptophan
GO:1901998	obsolete toxin transport
GO:1901999	homogentisate metabolic process
GO:1902000	homogentisate catabolic process
GO:1902001	fatty acid transmembrane transport
GO:1902003	regulation of amyloid-beta formation
GO:1902004	positive regulation of amyloid-beta formation
GO:1902005	regulation of proline biosynthetic process
GO:1902006	negative regulation of proline biosynthetic process
GO:1902007	obsolete regulation of toxin transport
GO:1902009	obsolete positive regulation of toxin transport
GO:1902025	nitrate import
GO:1902047	polyamine transmembrane transport
GO:1902065	response to L-glutamate
GO:1902066	regulation of cell wall pectin metabolic process
GO:1902074	response to salt
GO:1902099	regulation of metaphase/anaphase transition of cell cycle
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle
GO:1902101	positive regulation of metaphase/anaphase transition of cell cycle
GO:1902105	regulation of leukocyte differentiation
GO:1902106	negative regulation of leukocyte differentiation
GO:1902107	positive regulation of leukocyte differentiation
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process
GO:1902115	regulation of organelle assembly
GO:1902116	negative regulation of organelle assembly
GO:1902117	positive regulation of organelle assembly
GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:1902170	cellular response to reactive nitrogen species
GO:1902171	regulation of tocopherol cyclase activity
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:1902183	regulation of shoot apical meristem development
GO:1902185	positive regulation of shoot apical meristem development
GO:1902189	2-methylbutanoyl-CoA(4-) metabolic process
GO:1902190	2-methylbutanoyl-CoA(4-) catabolic process
GO:1902192	2-methylbut-2-enoyl-CoA(4-) metabolic process
GO:1902195	isovaleryl-CoA(4-) metabolic process
GO:1902196	isovaleryl-CoA(4-) catabolic process
GO:1902198	3-methylbut-2-enoyl-CoA(4-) metabolic process
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process
GO:1902222	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process
GO:1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902231	positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902255	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator
GO:1902259	regulation of delayed rectifier potassium channel activity
GO:1902260	negative regulation of delayed rectifier potassium channel activity
GO:1902267	regulation of polyamine transmembrane transport
GO:1902268	negative regulation of polyamine transmembrane transport
GO:1902275	regulation of chromatin organization
GO:1902288	regulation of defense response to oomycetes
GO:1902289	negative regulation of defense response to oomycetes
GO:1902290	positive regulation of defense response to oomycetes
GO:1902292	cell cycle DNA replication initiation
GO:1902295	obsolete synthesis of RNA primer involved in cell cycle DNA replication
GO:1902298	cell cycle DNA replication maintenance of fidelity
GO:1902299	pre-replicative complex assembly involved in cell cycle DNA replication
GO:1902305	regulation of sodium ion transmembrane transport
GO:1902307	positive regulation of sodium ion transmembrane transport
GO:1902315	nuclear cell cycle DNA replication initiation
GO:1902318	obsolete synthesis of RNA primer involved in nuclear cell cycle DNA replication
GO:1902325	negative regulation of chlorophyll biosynthetic process
GO:1902326	positive regulation of chlorophyll biosynthetic process
GO:1902334	fructose export from vacuole to cytoplasm
GO:1902347	response to strigolactone
GO:1902356	oxaloacetate(2-) transmembrane transport
GO:1902358	sulfate transmembrane transport
GO:1902369	negative regulation of RNA catabolic process
GO:1902373	negative regulation of mRNA catabolic process
GO:1902381	11-oxo-beta-amyrin metabolic process
GO:1902382	11-oxo-beta-amyrin catabolic process
GO:1902384	glycyrrhetinate metabolic process
GO:1902386	glycyrrhetinate biosynthetic process
GO:1902395	regulation of 1-deoxy-D-xylulose-5-phosphate synthase activity
GO:1902396	protein localization to bicellular tight junction
GO:1902407	assembly of actomyosin apparatus involved in mitotic cytokinesis
GO:1902410	mitotic cytokinetic process
GO:1902412	regulation of mitotic cytokinesis
GO:1902414	protein localization to cell junction
GO:1902418	(+)-abscisic acid D-glucopyranosyl ester transmembrane transport
GO:1902430	negative regulation of amyloid-beta formation
GO:1902446	regulation of shade avoidance
GO:1902448	positive regulation of shade avoidance
GO:1902456	regulation of stomatal opening
GO:1902457	negative regulation of stomatal opening
GO:1902458	positive regulation of stomatal opening
GO:1902459	positive regulation of stem cell population maintenance
GO:1902464	obsolete regulation of histone H3-K27 trimethylation
GO:1902466	obsolete positive regulation of histone H3-K27 trimethylation
GO:1902475	L-alpha-amino acid transmembrane transport
GO:1902476	chloride transmembrane transport
GO:1902513	regulation of organelle transport along microtubule
GO:1902525	regulation of protein monoubiquitination
GO:1902527	positive regulation of protein monoubiquitination
GO:1902531	regulation of intracellular signal transduction
GO:1902532	negative regulation of intracellular signal transduction
GO:1902533	positive regulation of intracellular signal transduction
GO:1902544	obsolete regulation of DNA N-glycosylase activity
GO:1902546	obsolete positive regulation of DNA N-glycosylase activity
GO:1902559	3'-phospho-5'-adenylyl sulfate transmembrane transport
GO:1902570	protein localization to nucleolus
GO:1902576	negative regulation of nuclear cell cycle DNA replication
GO:1902579	obsolete multi-organism localization
GO:1902584	positive regulation of response to water deprivation
GO:1902600	proton transmembrane transport
GO:1902602	aluminum ion transmembrane transport
GO:1902609	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process
GO:1902622	regulation of neutrophil migration
GO:1902624	positive regulation of neutrophil migration
GO:1902626	assembly of large subunit precursor of preribosome
GO:1902644	tertiary alcohol metabolic process
GO:1902645	tertiary alcohol biosynthetic process
GO:1902652	secondary alcohol metabolic process
GO:1902653	secondary alcohol biosynthetic process
GO:1902659	regulation of glucose mediated signaling pathway
GO:1902661	positive regulation of glucose mediated signaling pathway
GO:1902679	negative regulation of RNA biosynthetic process
GO:1902680	positive regulation of RNA biosynthetic process
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death
GO:1902692	regulation of neuroblast proliferation
GO:1902742	apoptotic process involved in development
GO:1902749	regulation of cell cycle G2/M phase transition
GO:1902750	negative regulation of cell cycle G2/M phase transition
GO:1902751	positive regulation of cell cycle G2/M phase transition
GO:1902806	regulation of cell cycle G1/S phase transition
GO:1902807	negative regulation of cell cycle G1/S phase transition
GO:1902808	positive regulation of cell cycle G1/S phase transition
GO:1902809	regulation of skeletal muscle fiber differentiation
GO:1902850	microtubule cytoskeleton organization involved in mitosis
GO:1902882	regulation of response to oxidative stress
GO:1902883	negative regulation of response to oxidative stress
GO:1902884	positive regulation of response to oxidative stress
GO:1902903	regulation of supramolecular fiber organization
GO:1902904	negative regulation of supramolecular fiber organization
GO:1902905	positive regulation of supramolecular fiber organization
GO:1902930	regulation of alcohol biosynthetic process
GO:1902931	negative regulation of alcohol biosynthetic process
GO:1902932	positive regulation of alcohol biosynthetic process
GO:1902946	protein localization to early endosome
GO:1902947	regulation of tau-protein kinase activity
GO:1902950	regulation of dendritic spine maintenance
GO:1902951	negative regulation of dendritic spine maintenance
GO:1902952	positive regulation of dendritic spine maintenance
GO:1902969	mitotic DNA replication
GO:1902975	mitotic DNA replication initiation
GO:1902977	mitotic DNA replication preinitiation complex assembly
GO:1902981	obsolete synthesis of RNA primer involved in mitotic DNA replication
GO:1902991	regulation of amyloid precursor protein catabolic process
GO:1902992	negative regulation of amyloid precursor protein catabolic process
GO:1902993	positive regulation of amyloid precursor protein catabolic process
GO:1902994	regulation of phospholipid efflux
GO:1902995	positive regulation of phospholipid efflux
GO:1902996	regulation of neurofibrillary tangle assembly
GO:1902998	positive regulation of neurofibrillary tangle assembly
GO:1902999	negative regulation of phospholipid efflux
GO:1903000	regulation of lipid transport across blood-brain barrier
GO:1903001	negative regulation of lipid transport across blood-brain barrier
GO:1903002	positive regulation of lipid transport across blood-brain barrier
GO:1903003	positive regulation of protein deubiquitination
GO:1903004	regulation of protein K63-linked deubiquitination
GO:1903006	positive regulation of protein K63-linked deubiquitination
GO:1903007	positive regulation of Lys63-specific deubiquitinase activity
GO:1903008	organelle disassembly
GO:1903018	regulation of glycoprotein metabolic process
GO:1903019	negative regulation of glycoprotein metabolic process
GO:1903020	positive regulation of glycoprotein metabolic process
GO:1903034	regulation of response to wounding
GO:1903035	negative regulation of response to wounding
GO:1903036	positive regulation of response to wounding
GO:1903037	regulation of leukocyte cell-cell adhesion
GO:1903038	negative regulation of leukocyte cell-cell adhesion
GO:1903039	positive regulation of leukocyte cell-cell adhesion
GO:1903046	meiotic cell cycle process
GO:1903047	mitotic cell cycle process
GO:1903050	regulation of proteolysis involved in protein catabolic process
GO:1903051	negative regulation of proteolysis involved in protein catabolic process
GO:1903052	positive regulation of proteolysis involved in protein catabolic process
GO:1903053	regulation of extracellular matrix organization
GO:1903054	negative regulation of extracellular matrix organization
GO:1903069	obsolete regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903070	obsolete negative regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903071	obsolete positive regulation of ER-associated ubiquitin-dependent protein catabolic process
GO:1903076	regulation of protein localization to plasma membrane
GO:1903115	regulation of actin filament-based movement
GO:1903146	regulation of autophagy of mitochondrion
GO:1903169	regulation of calcium ion transmembrane transport
GO:1903170	negative regulation of calcium ion transmembrane transport
GO:1903173	fatty alcohol metabolic process
GO:1903201	obsolete regulation of oxidative stress-induced cell death
GO:1903202	obsolete negative regulation of oxidative stress-induced cell death
GO:1903205	obsolete regulation of hydrogen peroxide-induced cell death
GO:1903206	obsolete negative regulation of hydrogen peroxide-induced cell death
GO:1903209	obsolete positive regulation of oxidative stress-induced cell death
GO:1903224	regulation of endodermal cell differentiation
GO:1903286	regulation of potassium ion import
GO:1903288	positive regulation of potassium ion import across plasma membrane
GO:1903299	regulation of hexokinase activity
GO:1903301	positive regulation of hexokinase activity
GO:1903305	regulation of regulated secretory pathway
GO:1903306	negative regulation of regulated secretory pathway
GO:1903307	positive regulation of regulated secretory pathway
GO:1903311	regulation of mRNA metabolic process
GO:1903312	negative regulation of mRNA metabolic process
GO:1903313	positive regulation of mRNA metabolic process
GO:1903314	regulation of nitrogen cycle metabolic process
GO:1903317	regulation of protein maturation
GO:1903318	negative regulation of protein maturation
GO:1903320	regulation of protein modification by small protein conjugation or removal
GO:1903321	negative regulation of protein modification by small protein conjugation or removal
GO:1903322	positive regulation of protein modification by small protein conjugation or removal
GO:1903329	regulation of iron-sulfur cluster assembly
GO:1903332	regulation of protein folding
GO:1903334	positive regulation of protein folding
GO:1903335	regulation of vacuolar transport
GO:1903338	regulation of cell wall organization or biogenesis
GO:1903339	negative regulation of cell wall organization or biogenesis
GO:1903347	negative regulation of bicellular tight junction assembly
GO:1903361	protein localization to basolateral plasma membrane
GO:1903365	regulation of fear response
GO:1903391	regulation of adherens junction organization
GO:1903392	negative regulation of adherens junction organization
GO:1903409	reactive oxygen species biosynthetic process
GO:1903416	response to glycoside
GO:1903426	regulation of reactive oxygen species biosynthetic process
GO:1903427	negative regulation of reactive oxygen species biosynthetic process
GO:1903428	positive regulation of reactive oxygen species biosynthetic process
GO:1903436	regulation of mitotic cytokinetic process
GO:1903438	positive regulation of mitotic cytokinetic process
GO:1903463	regulation of mitotic cell cycle DNA replication
GO:1903464	negative regulation of mitotic cell cycle DNA replication
GO:1903490	positive regulation of mitotic cytokinesis
GO:1903504	regulation of mitotic spindle checkpoint
GO:1903506	obsolete regulation of nucleic acid-templated transcription
GO:1903507	obsolete negative regulation of nucleic acid-templated transcription
GO:1903508	obsolete positive regulation of nucleic acid-templated transcription
GO:1903509	liposaccharide metabolic process
GO:1903510	mucopolysaccharide metabolic process
GO:1903513	endoplasmic reticulum to cytosol transport
GO:1903522	regulation of blood circulation
GO:1903523	negative regulation of blood circulation
GO:1903524	positive regulation of blood circulation
GO:1903530	regulation of secretion by cell
GO:1903531	negative regulation of secretion by cell
GO:1903532	positive regulation of secretion by cell
GO:1903533	regulation of protein targeting
GO:1903541	regulation of exosomal secretion
GO:1903543	positive regulation of exosomal secretion
GO:1903551	regulation of extracellular exosome assembly
GO:1903553	positive regulation of extracellular exosome assembly
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production
GO:1903573	negative regulation of response to endoplasmic reticulum stress
GO:1903578	regulation of ATP metabolic process
GO:1903580	positive regulation of ATP metabolic process
GO:1903599	positive regulation of autophagy of mitochondrion
GO:1903613	regulation of protein tyrosine phosphatase activity
GO:1903614	negative regulation of protein tyrosine phosphatase activity
GO:1903648	positive regulation of chlorophyll catabolic process
GO:1903649	obsolete regulation of cytoplasmic transport
GO:1903651	obsolete positive regulation of cytoplasmic transport
GO:1903706	regulation of hemopoiesis
GO:1903707	negative regulation of hemopoiesis
GO:1903708	positive regulation of hemopoiesis
GO:1903715	regulation of aerobic respiration
GO:1903716	guanine transmembrane transport
GO:1903725	regulation of phospholipid metabolic process
GO:1903726	negative regulation of phospholipid metabolic process
GO:1903727	positive regulation of phospholipid metabolic process
GO:1903779	regulation of cardiac conduction
GO:1903791	uracil transmembrane transport
GO:1903792	negative regulation of monoatomic anion transport
GO:1903793	positive regulation of monoatomic anion transport
GO:1903798	regulation of miRNA processing
GO:1903799	negative regulation of miRNA processing
GO:1903800	positive regulation of miRNA processing
GO:1903817	negative regulation of voltage-gated potassium channel activity
GO:1903825	organic acid transmembrane transport
GO:1903828	negative regulation of protein localization
GO:1903829	positive regulation of protein localization
GO:1903830	magnesium ion transmembrane transport
GO:1903831	signal transduction involved in cellular response to ammonium ion
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus
GO:1903862	positive regulation of oxidative phosphorylation
GO:1903866	palisade mesophyll development
GO:1903900	regulation of viral life cycle
GO:1903901	negative regulation of viral life cycle
GO:1903902	positive regulation of viral life cycle
GO:1903959	regulation of monoatomic anion transmembrane transport
GO:1903960	negative regulation of anion transmembrane transport
GO:1903961	positive regulation of anion transmembrane transport
GO:1903975	regulation of glial cell migration
GO:1904018	positive regulation of vasculature development
GO:1904029	regulation of cyclin-dependent protein kinase activity
GO:1904030	negative regulation of cyclin-dependent protein kinase activity
GO:1904031	positive regulation of cyclin-dependent protein kinase activity
GO:1904058	positive regulation of sensory perception of pain
GO:1904062	regulation of monoatomic cation transmembrane transport
GO:1904063	negative regulation of cation transmembrane transport
GO:1904064	positive regulation of cation transmembrane transport
GO:1904082	pyrimidine nucleobase transmembrane transport
GO:1904143	positive regulation of carotenoid biosynthetic process
GO:1904152	regulation of retrograde protein transport, ER to cytosol
GO:1904154	positive regulation of retrograde protein transport, ER to cytosol
GO:1904158	axonemal central apparatus assembly
GO:1904159	megasporocyte differentiation
GO:1904181	positive regulation of membrane depolarization
GO:1904211	membrane protein proteolysis involved in retrograde protein transport, ER to cytosol
GO:1904245	regulation of polynucleotide adenylyltransferase activity
GO:1904247	positive regulation of polynucleotide adenylyltransferase activity
GO:1904248	regulation of age-related resistance
GO:1904250	positive regulation of age-related resistance
GO:1904276	regulation of wax biosynthetic process
GO:1904278	positive regulation of wax biosynthetic process
GO:1904292	regulation of ERAD pathway
GO:1904293	negative regulation of ERAD pathway
GO:1904294	positive regulation of ERAD pathway
GO:1904353	regulation of telomere capping
GO:1904355	positive regulation of telomere capping
GO:1904356	regulation of telomere maintenance via telomere lengthening
GO:1904357	negative regulation of telomere maintenance via telomere lengthening
GO:1904358	positive regulation of telomere maintenance via telomere lengthening
GO:1904368	regulation of sclerenchyma cell differentiation
GO:1904369	positive regulation of sclerenchyma cell differentiation
GO:1904375	regulation of protein localization to cell periphery
GO:1904396	regulation of neuromuscular junction development
GO:1904397	negative regulation of neuromuscular junction development
GO:1904400	response to Thyroid stimulating hormone
GO:1904401	cellular response to Thyroid stimulating hormone
GO:1904406	negative regulation of nitric oxide metabolic process
GO:1904407	positive regulation of nitric oxide metabolic process
GO:1904421	response to D-galactosamine
GO:1904424	regulation of GTP binding
GO:1904426	positive regulation of GTP binding
GO:1904427	positive regulation of calcium ion transmembrane transport
GO:1904429	regulation of t-circle formation
GO:1904430	negative regulation of t-circle formation
GO:1904475	regulation of small GTPase binding
GO:1904477	positive regulation of small GTPase binding
GO:1904502	regulation of lipophagy
GO:1904504	positive regulation of lipophagy
GO:1904526	regulation of microtubule binding
GO:1904541	fungal-type cell wall disassembly involved in conjugation with cellular fusion
GO:1904576	obsolete response to tunicamycin
GO:1904580	regulation of intracellular mRNA localization
GO:1904587	response to glycoprotein
GO:1904588	cellular response to glycoprotein
GO:1904589	regulation of protein import
GO:1904591	positive regulation of protein import
GO:1904592	positive regulation of protein refolding
GO:1904659	glucose transmembrane transport
GO:1904666	regulation of ubiquitin protein ligase activity
GO:1904667	negative regulation of ubiquitin protein ligase activity
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:1904688	regulation of cytoplasmic translational initiation
GO:1904689	negative regulation of cytoplasmic translational initiation
GO:1904705	regulation of vascular associated smooth muscle cell proliferation
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation
GO:1904714	regulation of chaperone-mediated autophagy
GO:1904732	regulation of electron transfer activity
GO:1904734	positive regulation of electron transfer activity
GO:1904742	regulation of telomeric DNA binding
GO:1904744	positive regulation of telomeric DNA binding
GO:1904748	regulation of apoptotic process involved in development
GO:1904749	regulation of protein localization to nucleolus
GO:1904751	positive regulation of protein localization to nucleolus
GO:1904764	chaperone-mediated autophagy translocation complex disassembly
GO:1904814	regulation of protein localization to chromosome, telomeric region
GO:1904816	positive regulation of protein localization to chromosome, telomeric region
GO:1904823	purine nucleobase transmembrane transport
GO:1904833	positive regulation of removal of superoxide radicals
GO:1904837	beta-catenin-TCF complex assembly
GO:1904851	positive regulation of establishment of protein localization to telomere
GO:1904872	regulation of telomerase RNA localization to Cajal body
GO:1904888	cranial skeletal system development
GO:1904892	regulation of receptor signaling pathway via STAT
GO:1904893	negative regulation of receptor signaling pathway via STAT
GO:1904923	regulation of autophagy of mitochondrion in response to mitochondrial depolarization
GO:1904925	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization
GO:1904950	negative regulation of establishment of protein localization
GO:1904951	positive regulation of establishment of protein localization
GO:1904959	regulation of cytochrome-c oxidase activity
GO:1904960	positive regulation of cytochrome-c oxidase activity
GO:1904961	quiescent center organization
GO:1904962	plastid to vacuole vesicle-mediated transport
GO:1904965	regulation of vitamin E biosynthetic process
GO:1904966	positive regulation of vitamin E biosynthetic process
GO:1904975	response to bleomycin
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential
GO:1905031	regulation of membrane repolarization during cardiac muscle cell action potential
GO:1905034	regulation of antifungal innate immune response
GO:1905036	positive regulation of antifungal innate immune response
GO:1905037	autophagosome organization
GO:1905038	regulation of membrane lipid metabolic process
GO:1905039	carboxylic acid transmembrane transport
GO:1905051	regulation of base-excision repair
GO:1905053	positive regulation of base-excision repair
GO:1905063	regulation of vascular associated smooth muscle cell differentiation
GO:1905065	positive regulation of vascular associated smooth muscle cell differentiation
GO:1905097	regulation of guanyl-nucleotide exchange factor activity
GO:1905099	positive regulation of guanyl-nucleotide exchange factor activity
GO:1905114	obsolete cell surface receptor signaling pathway involved in cell-cell signaling
GO:1905144	response to acetylcholine
GO:1905145	cellular response to acetylcholine
GO:1905146	lysosomal protein catabolic process
GO:1905156	negative regulation of photosynthesis
GO:1905157	positive regulation of photosynthesis
GO:1905177	tracheary element differentiation
GO:1905181	regulation of urease activity
GO:1905182	positive regulation of urease activity
GO:1905183	negative regulation of protein serine/threonine phosphatase activity
GO:1905206	obsolete positive regulation of hydrogen peroxide-induced cell death
GO:1905267	obsolete endonucleolytic cleavage involved in tRNA processing
GO:1905268	negative regulation of chromatin organization
GO:1905269	positive regulation of chromatin organization
GO:1905276	regulation of epithelial tube formation
GO:1905328	plant septum development
GO:1905330	regulation of morphogenesis of an epithelium
GO:1905392	plant organ morphogenesis
GO:1905393	plant organ formation
GO:1905405	regulation of mitotic cohesin loading
GO:1905412	negative regulation of mitotic cohesin loading
GO:1905421	regulation of plant organ morphogenesis
GO:1905428	regulation of plant organ formation
GO:1905456	regulation of lymphoid progenitor cell differentiation
GO:1905458	positive regulation of lymphoid progenitor cell differentiation
GO:1905459	regulation of vascular associated smooth muscle cell apoptotic process
GO:1905461	positive regulation of vascular associated smooth muscle cell apoptotic process
GO:1905462	regulation of DNA duplex unwinding
GO:1905463	negative regulation of DNA duplex unwinding
GO:1905475	regulation of protein localization to membrane
GO:1905476	negative regulation of protein localization to membrane
GO:1905477	positive regulation of protein localization to membrane
GO:1905499	trichome papilla formation
GO:1905516	positive regulation of fertilization
GO:1905517	macrophage migration
GO:1905521	regulation of macrophage migration
GO:1905522	negative regulation of macrophage migration
GO:1905572	ganglioside GM1 transport to membrane
GO:1905613	regulation of developmental vegetative growth
GO:1905614	negative regulation of developmental vegetative growth
GO:1905622	negative regulation of leaf development
GO:1905623	positive regulation of leaf development
GO:1905634	regulation of protein localization to chromatin
GO:1905710	positive regulation of membrane permeability
GO:1905809	negative regulation of synapse organization
GO:1905818	regulation of chromosome separation
GO:1905819	negative regulation of chromosome separation
GO:1905820	positive regulation of chromosome separation
GO:1905853	regulation of heparan sulfate binding
GO:1905855	positive regulation of heparan sulfate binding
GO:1905858	regulation of heparan sulfate proteoglycan binding
GO:1905860	positive regulation of heparan sulfate proteoglycan binding
GO:1905879	regulation of oogenesis
GO:1905890	regulation of cellular response to very-low-density lipoprotein particle stimulus
