term	gene
ko00051	TRINITY_DN12_c0_g1
ko00500	TRINITY_DN12_c0_g1
ko00520	TRINITY_DN12_c0_g1
ko03018	TRINITY_DN16_c1_g1
ko03019	TRINITY_DN16_c1_g1
ko03018	TRINITY_DN16_c1_g1
ko03019	TRINITY_DN16_c1_g1
ko03018	TRINITY_DN16_c1_g1
ko03019	TRINITY_DN16_c1_g1
ko04814	TRINITY_DN16_c3_g1
ko04812	TRINITY_DN16_c3_g1
ko04814	TRINITY_DN16_c3_g2
ko04812	TRINITY_DN16_c3_g2
ko04016	TRINITY_DN95_c2_g3
ko04978	TRINITY_DN95_c2_g3
ko00480	TRINITY_DN95_c4_g1
ko00980	TRINITY_DN95_c4_g1
ko00982	TRINITY_DN95_c4_g1
ko00983	TRINITY_DN95_c4_g1
ko04212	TRINITY_DN95_c4_g1
ko02000	TRINITY_DN95_c4_g1
ko00350	TRINITY_DN56_c1_g1
ko00950	TRINITY_DN56_c1_g1
ko00350	TRINITY_DN56_c1_g1
ko00950	TRINITY_DN56_c1_g1
ko00350	TRINITY_DN56_c1_g1
ko00950	TRINITY_DN56_c1_g1
ko04014	TRINITY_DN2_c2_g1
ko00500	TRINITY_DN5_c6_g1
ko01003	TRINITY_DN5_c6_g1
ko00500	TRINITY_DN5_c6_g1
ko01003	TRINITY_DN5_c6_g1
ko01003	TRINITY_DN5_c9_g1
ko00500	TRINITY_DN5_c11_g1
ko00460	TRINITY_DN5_c11_g1
ko00999	TRINITY_DN5_c11_g1
ko00500	TRINITY_DN5_c11_g1
ko00460	TRINITY_DN5_c11_g1
ko00946	TRINITY_DN5_c11_g1
ko00999	TRINITY_DN5_c11_g1
ko00195	TRINITY_DN79_c0_g2
ko00194	TRINITY_DN79_c0_g2
ko03010	TRINITY_DN80989_c0_g1
ko03011	TRINITY_DN80989_c0_g1
ko04626	TRINITY_DN81028_c0_g1
ko03008	TRINITY_DN65196_c0_g2
ko03009	TRINITY_DN65196_c0_g2
ko03036	TRINITY_DN65175_c0_g1
ko00500	TRINITY_DN65162_c0_g1
ko01003	TRINITY_DN65162_c0_g1
ko00040	TRINITY_DN65164_c0_g1
ko00051	TRINITY_DN65164_c0_g1
ko00680	TRINITY_DN65214_c0_g1
ko00260	TRINITY_DN65214_c0_g1
ko00270	TRINITY_DN65214_c0_g1
ko04147	TRINITY_DN65214_c0_g1
ko00680	TRINITY_DN65214_c0_g1
ko00260	TRINITY_DN65214_c0_g1
ko00270	TRINITY_DN65214_c0_g1
ko04147	TRINITY_DN65214_c0_g1
ko00010	TRINITY_DN67809_c0_g1
ko00020	TRINITY_DN67809_c0_g1
ko00620	TRINITY_DN67809_c0_g1
ko00785	TRINITY_DN67809_c0_g1
ko04066	TRINITY_DN67809_c0_g1
ko04922	TRINITY_DN67809_c0_g1
ko00020	TRINITY_DN90918_c0_g1
ko00630	TRINITY_DN90918_c0_g1
ko00720	TRINITY_DN90918_c0_g1
ko03010	TRINITY_DN90986_c0_g1
ko04120	TRINITY_DN90986_c0_g1
ko04140	TRINITY_DN90986_c0_g1
ko04137	TRINITY_DN90986_c0_g1
ko03011	TRINITY_DN90986_c0_g1
ko04121	TRINITY_DN90986_c0_g1
ko04147	TRINITY_DN90986_c0_g1
ko04120	TRINITY_DN90986_c0_g1
ko04140	TRINITY_DN90986_c0_g1
ko04137	TRINITY_DN90986_c0_g1
ko03320	TRINITY_DN90986_c0_g1
ko04121	TRINITY_DN90986_c0_g1
ko00030	TRINITY_DN8673_c0_g1
ko00710	TRINITY_DN8673_c0_g1
ko01051	TRINITY_DN8673_c0_g1
ko00030	TRINITY_DN8673_c0_g1
ko00710	TRINITY_DN8673_c0_g1
ko01051	TRINITY_DN8673_c0_g1
ko02010	TRINITY_DN8613_c0_g1
ko04071	TRINITY_DN8613_c0_g1
ko04977	TRINITY_DN8613_c0_g1
ko02000	TRINITY_DN8613_c0_g1
ko02010	TRINITY_DN8613_c0_g1
ko04976	TRINITY_DN8613_c0_g1
ko02000	TRINITY_DN8613_c0_g1
ko02010	TRINITY_DN8613_c0_g1
ko04071	TRINITY_DN8613_c0_g1
ko04977	TRINITY_DN8613_c0_g1
ko02000	TRINITY_DN8613_c0_g1
ko02010	TRINITY_DN8613_c0_g1
ko04976	TRINITY_DN8613_c0_g1
ko02000	TRINITY_DN8613_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00900	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00900	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00900	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00900	TRINITY_DN8691_c0_g1
ko00909	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko00902	TRINITY_DN8691_c0_g1
ko04530	TRINITY_DN8694_c0_g1
ko04814	TRINITY_DN8694_c0_g1
ko04820	TRINITY_DN8694_c0_g1
ko04810	TRINITY_DN8694_c0_g1
ko04270	TRINITY_DN8694_c0_g1
ko04812	TRINITY_DN8694_c0_g1
ko04147	TRINITY_DN8694_c0_g1
ko03013	TRINITY_DN8644_c0_g1
ko03250	TRINITY_DN8644_c0_g1
ko03016	TRINITY_DN8644_c0_g1
ko00520	TRINITY_DN8652_c0_g2
ko01003	TRINITY_DN8652_c0_g2
ko03082	TRINITY_DN8667_c0_g1
ko03036	TRINITY_DN8667_c0_g1
ko03082	TRINITY_DN8667_c0_g1
ko03036	TRINITY_DN8667_c0_g1
ko03021	TRINITY_DN8655_c4_g1
ko00906	TRINITY_DN8650_c3_g1
ko03008	TRINITY_DN8627_c1_g1
ko03018	TRINITY_DN8627_c1_g1
ko03021	TRINITY_DN8627_c1_g1
ko03019	TRINITY_DN8627_c1_g1
ko03009	TRINITY_DN8627_c1_g1
ko03016	TRINITY_DN8627_c1_g1
ko04371	TRINITY_DN8683_c0_g1
ko04068	TRINITY_DN8683_c0_g1
ko04151	TRINITY_DN8683_c0_g1
ko04152	TRINITY_DN8683_c0_g1
ko04150	TRINITY_DN8683_c0_g1
ko04140	TRINITY_DN8683_c0_g1
ko04530	TRINITY_DN8683_c0_g1
ko04910	TRINITY_DN8683_c0_g1
ko04922	TRINITY_DN8683_c0_g1
ko04920	TRINITY_DN8683_c0_g1
ko04921	TRINITY_DN8683_c0_g1
ko04361	TRINITY_DN8683_c0_g1
ko04211	TRINITY_DN8683_c0_g1
ko04213	TRINITY_DN8683_c0_g1
ko04710	TRINITY_DN8683_c0_g1
ko04714	TRINITY_DN8683_c0_g1
ko01001	TRINITY_DN8683_c0_g1
ko04131	TRINITY_DN8683_c0_g1
ko03029	TRINITY_DN8683_c0_g1
ko04371	TRINITY_DN8683_c0_g1
ko04068	TRINITY_DN8683_c0_g1
ko04151	TRINITY_DN8683_c0_g1
ko04152	TRINITY_DN8683_c0_g1
ko04150	TRINITY_DN8683_c0_g1
ko04140	TRINITY_DN8683_c0_g1
ko04530	TRINITY_DN8683_c0_g1
ko04910	TRINITY_DN8683_c0_g1
ko04922	TRINITY_DN8683_c0_g1
ko04920	TRINITY_DN8683_c0_g1
ko04921	TRINITY_DN8683_c0_g1
ko04361	TRINITY_DN8683_c0_g1
ko04211	TRINITY_DN8683_c0_g1
ko04213	TRINITY_DN8683_c0_g1
ko04710	TRINITY_DN8683_c0_g1
ko04714	TRINITY_DN8683_c0_g1
ko01001	TRINITY_DN8683_c0_g1
ko04131	TRINITY_DN8683_c0_g1
ko03029	TRINITY_DN8683_c0_g1
ko04371	TRINITY_DN8683_c0_g1
ko04068	TRINITY_DN8683_c0_g1
ko04151	TRINITY_DN8683_c0_g1
ko04152	TRINITY_DN8683_c0_g1
ko04150	TRINITY_DN8683_c0_g1
ko04140	TRINITY_DN8683_c0_g1
ko04530	TRINITY_DN8683_c0_g1
ko04910	TRINITY_DN8683_c0_g1
ko04922	TRINITY_DN8683_c0_g1
ko04920	TRINITY_DN8683_c0_g1
ko04921	TRINITY_DN8683_c0_g1
ko04361	TRINITY_DN8683_c0_g1
ko04211	TRINITY_DN8683_c0_g1
ko04213	TRINITY_DN8683_c0_g1
ko04710	TRINITY_DN8683_c0_g1
ko04714	TRINITY_DN8683_c0_g1
ko01001	TRINITY_DN8683_c0_g1
ko04131	TRINITY_DN8683_c0_g1
ko03029	TRINITY_DN8683_c0_g1
ko04613	TRINITY_DN8603_c1_g1
ko03036	TRINITY_DN8603_c1_g1
ko03440	TRINITY_DN8689_c0_g1
ko04218	TRINITY_DN8689_c0_g1
ko03032	TRINITY_DN8689_c0_g1
ko03400	TRINITY_DN8689_c0_g1
ko03440	TRINITY_DN8689_c0_g1
ko04218	TRINITY_DN8689_c0_g1
ko03032	TRINITY_DN8689_c0_g1
ko03400	TRINITY_DN8689_c0_g1
ko03440	TRINITY_DN8689_c0_g1
ko04218	TRINITY_DN8689_c0_g1
ko03032	TRINITY_DN8689_c0_g1
ko03400	TRINITY_DN8689_c0_g1
ko03015	TRINITY_DN8600_c0_g1
ko03018	TRINITY_DN8600_c0_g1
ko03019	TRINITY_DN8600_c0_g1
ko03041	TRINITY_DN8600_c0_g1
ko03022	TRINITY_DN8684_c0_g1
ko03021	TRINITY_DN8684_c0_g1
ko02000	TRINITY_DN8684_c0_g1
ko03013	TRINITY_DN8666_c0_g1
ko03009	TRINITY_DN8666_c0_g1
ko03013	TRINITY_DN8666_c0_g1
ko03009	TRINITY_DN8666_c0_g1
ko03013	TRINITY_DN8666_c0_g1
ko03009	TRINITY_DN8666_c0_g1
ko02010	TRINITY_DN87251_c0_g1
ko04976	TRINITY_DN87251_c0_g1
ko02000	TRINITY_DN87251_c0_g1
ko02010	TRINITY_DN87251_c0_g1
ko02000	TRINITY_DN87251_c0_g1
ko04010	TRINITY_DN69501_c0_g1
ko04064	TRINITY_DN69501_c0_g1
ko04620	TRINITY_DN69501_c0_g1
ko04624	TRINITY_DN69501_c0_g1
ko04621	TRINITY_DN69501_c0_g1
ko04722	TRINITY_DN69501_c0_g1
ko01001	TRINITY_DN69501_c0_g1
ko03040	TRINITY_DN832_c0_g1
ko03041	TRINITY_DN832_c0_g1
ko04121	TRINITY_DN832_c0_g1
ko03040	TRINITY_DN832_c0_g1
ko03041	TRINITY_DN832_c0_g1
ko04121	TRINITY_DN832_c0_g1
ko03040	TRINITY_DN832_c0_g1
ko03041	TRINITY_DN832_c0_g1
ko04121	TRINITY_DN832_c0_g1
ko03040	TRINITY_DN832_c0_g1
ko03041	TRINITY_DN832_c0_g1
ko04121	TRINITY_DN832_c0_g1
ko00520	TRINITY_DN836_c0_g1
ko00520	TRINITY_DN836_c0_g1
ko00520	TRINITY_DN836_c0_g1
ko00520	TRINITY_DN836_c0_g1
ko00520	TRINITY_DN836_c0_g1
ko00260	TRINITY_DN885_c0_g1
ko00270	TRINITY_DN885_c0_g1
ko00300	TRINITY_DN885_c0_g1
ko00261	TRINITY_DN885_c0_g1
ko00260	TRINITY_DN885_c0_g1
ko00270	TRINITY_DN885_c0_g1
ko00300	TRINITY_DN885_c0_g1
ko00261	TRINITY_DN885_c0_g1
ko00260	TRINITY_DN885_c0_g1
ko00270	TRINITY_DN885_c0_g1
ko00300	TRINITY_DN885_c0_g1
ko00261	TRINITY_DN885_c0_g1
ko00260	TRINITY_DN885_c0_g1
ko00270	TRINITY_DN885_c0_g1
ko00300	TRINITY_DN885_c0_g1
ko00261	TRINITY_DN885_c0_g1
ko04014	TRINITY_DN889_c0_g1
ko00052	TRINITY_DN842_c0_g1
ko00500	TRINITY_DN842_c0_g1
ko00030	TRINITY_DN842_c0_g1
ko00710	TRINITY_DN842_c0_g1
ko00030	TRINITY_DN842_c0_g1
ko00710	TRINITY_DN842_c0_g1
ko04141	TRINITY_DN842_c1_g1
ko04145	TRINITY_DN842_c1_g1
ko04148	TRINITY_DN842_c1_g1
ko04612	TRINITY_DN842_c1_g1
ko03110	TRINITY_DN842_c1_g1
ko04091	TRINITY_DN842_c1_g1
ko04141	TRINITY_DN842_c1_g1
ko04145	TRINITY_DN842_c1_g1
ko04148	TRINITY_DN842_c1_g1
ko04612	TRINITY_DN842_c1_g1
ko03110	TRINITY_DN842_c1_g1
ko04091	TRINITY_DN842_c1_g1
ko04141	TRINITY_DN877_c0_g1
ko04121	TRINITY_DN877_c0_g1
ko04141	TRINITY_DN877_c1_g1
ko04121	TRINITY_DN877_c1_g1
ko03110	TRINITY_DN881_c0_g1
ko03029	TRINITY_DN881_c0_g1
ko04218	TRINITY_DN849_c1_g2
ko03019	TRINITY_DN849_c1_g2
ko03020	TRINITY_DN833_c0_g1
ko04623	TRINITY_DN833_c0_g1
ko03021	TRINITY_DN833_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko03410	TRINITY_DN843_c0_g1
ko04210	TRINITY_DN843_c0_g1
ko04212	TRINITY_DN843_c0_g1
ko03032	TRINITY_DN843_c0_g1
ko03036	TRINITY_DN843_c0_g1
ko03400	TRINITY_DN843_c0_g1
ko00195	TRINITY_DN805_c1_g1
ko00194	TRINITY_DN805_c1_g1
ko03012	TRINITY_DN805_c1_g1
ko00195	TRINITY_DN805_c1_g2
ko00194	TRINITY_DN805_c1_g2
ko03012	TRINITY_DN805_c1_g2
ko04075	TRINITY_DN805_c1_g3
ko00010	TRINITY_DN805_c2_g1
ko00620	TRINITY_DN805_c2_g1
ko04922	TRINITY_DN805_c2_g1
ko04131	TRINITY_DN805_c2_g1
ko04147	TRINITY_DN805_c2_g1
ko00190	TRINITY_DN848_c0_g1
ko04714	TRINITY_DN848_c0_g1
ko00190	TRINITY_DN848_c0_g1
ko04714	TRINITY_DN848_c0_g1
ko01009	TRINITY_DN870_c0_g1
ko04040	TRINITY_DN870_c0_g1
ko01009	TRINITY_DN870_c1_g1
ko04040	TRINITY_DN870_c1_g1
ko03032	TRINITY_DN888_c0_g1
ko03036	TRINITY_DN888_c0_g1
ko03032	TRINITY_DN888_c0_g1
ko03036	TRINITY_DN888_c0_g1
ko03040	TRINITY_DN812_c1_g1
ko03041	TRINITY_DN812_c1_g1
ko03040	TRINITY_DN812_c1_g1
ko03041	TRINITY_DN812_c1_g1
ko04011	TRINITY_DN875_c1_g2
ko04392	TRINITY_DN875_c1_g2
ko01001	TRINITY_DN875_c1_g2
ko03041	TRINITY_DN823_c2_g2
ko03041	TRINITY_DN823_c2_g2
ko03021	TRINITY_DN823_c5_g1
ko03036	TRINITY_DN823_c5_g1
ko04120	TRINITY_DN823_c7_g1
ko04630	TRINITY_DN823_c7_g1
ko04121	TRINITY_DN823_c7_g1
ko04812	TRINITY_DN823_c7_g1
ko04120	TRINITY_DN823_c7_g1
ko04630	TRINITY_DN823_c7_g1
ko04121	TRINITY_DN823_c7_g1
ko04016	TRINITY_DN818_c0_g1
ko04075	TRINITY_DN818_c0_g1
ko04626	TRINITY_DN818_c0_g1
ko04814	TRINITY_DN884_c1_g1
ko04812	TRINITY_DN884_c1_g1
ko04814	TRINITY_DN884_c1_g1
ko04812	TRINITY_DN884_c1_g1
ko04814	TRINITY_DN884_c1_g1
ko04812	TRINITY_DN884_c1_g1
ko04814	TRINITY_DN884_c1_g1
ko04812	TRINITY_DN884_c1_g1
ko03013	TRINITY_DN884_c1_g3
ko03009	TRINITY_DN884_c1_g3
ko00010	TRINITY_DN865_c0_g1
ko00052	TRINITY_DN865_c0_g1
ko00010	TRINITY_DN865_c0_g1
ko00052	TRINITY_DN865_c0_g1
ko00010	TRINITY_DN865_c0_g1
ko00052	TRINITY_DN865_c0_g1
ko00010	TRINITY_DN865_c0_g1
ko00052	TRINITY_DN865_c0_g1
ko04014	TRINITY_DN867_c0_g1
ko00190	TRINITY_DN826_c4_g1
ko00195	TRINITY_DN826_c4_g1
ko00194	TRINITY_DN826_c4_g1
ko00190	TRINITY_DN826_c4_g1
ko00195	TRINITY_DN826_c4_g1
ko00194	TRINITY_DN826_c4_g1
ko00190	TRINITY_DN826_c4_g1
ko00195	TRINITY_DN826_c4_g1
ko00194	TRINITY_DN826_c4_g1
ko03430	TRINITY_DN809_c1_g1
ko03400	TRINITY_DN809_c1_g1
ko04120	TRINITY_DN893_c2_g1
ko04121	TRINITY_DN893_c2_g1
ko04010	TRINITY_DN804_c0_g2
ko04064	TRINITY_DN804_c0_g2
ko04620	TRINITY_DN804_c0_g2
ko04624	TRINITY_DN804_c0_g2
ko04722	TRINITY_DN804_c0_g2
ko01001	TRINITY_DN804_c0_g2
ko00310	TRINITY_DN804_c3_g1
ko04211	TRINITY_DN804_c3_g1
ko03036	TRINITY_DN804_c3_g1
ko00310	TRINITY_DN804_c3_g1
ko04211	TRINITY_DN804_c3_g1
ko03036	TRINITY_DN804_c3_g1
ko00310	TRINITY_DN804_c3_g1
ko04211	TRINITY_DN804_c3_g1
ko03036	TRINITY_DN804_c3_g1
ko03008	TRINITY_DN838_c4_g1
ko03009	TRINITY_DN838_c4_g1
ko03016	TRINITY_DN838_c4_g1
ko03029	TRINITY_DN838_c4_g1
ko03019	TRINITY_DN876_c0_g1
ko03030	TRINITY_DN862_c0_g1
ko03420	TRINITY_DN862_c0_g1
ko03430	TRINITY_DN862_c0_g1
ko03440	TRINITY_DN862_c0_g1
ko03460	TRINITY_DN862_c0_g1
ko03000	TRINITY_DN862_c0_g1
ko03032	TRINITY_DN862_c0_g1
ko03400	TRINITY_DN862_c0_g1
ko03030	TRINITY_DN862_c0_g2
ko03420	TRINITY_DN862_c0_g2
ko03430	TRINITY_DN862_c0_g2
ko03440	TRINITY_DN862_c0_g2
ko03460	TRINITY_DN862_c0_g2
ko03000	TRINITY_DN862_c0_g2
ko03032	TRINITY_DN862_c0_g2
ko03400	TRINITY_DN862_c0_g2
ko03030	TRINITY_DN862_c0_g4
ko03420	TRINITY_DN862_c0_g4
ko03430	TRINITY_DN862_c0_g4
ko03440	TRINITY_DN862_c0_g4
ko03460	TRINITY_DN862_c0_g4
ko03000	TRINITY_DN862_c0_g4
ko03032	TRINITY_DN862_c0_g4
ko03400	TRINITY_DN862_c0_g4
ko00520	TRINITY_DN894_c1_g1
ko00520	TRINITY_DN894_c1_g1
ko00520	TRINITY_DN886_c1_g1
ko04820	TRINITY_DN886_c1_g1
ko03036	TRINITY_DN886_c1_g1
ko04928	TRINITY_DN886_c2_g1
ko01001	TRINITY_DN886_c2_g1
ko03110	TRINITY_DN3953_c2_g1
ko00310	TRINITY_DN3904_c0_g1
ko03083	TRINITY_DN3904_c0_g1
ko03036	TRINITY_DN3904_c0_g1
ko04120	TRINITY_DN3993_c0_g1
ko04140	TRINITY_DN3993_c0_g1
ko04137	TRINITY_DN3993_c0_g1
ko03320	TRINITY_DN3993_c0_g1
ko04121	TRINITY_DN3993_c0_g1
ko04120	TRINITY_DN3993_c0_g1
ko04140	TRINITY_DN3993_c0_g1
ko04137	TRINITY_DN3993_c0_g1
ko03320	TRINITY_DN3993_c0_g1
ko04121	TRINITY_DN3993_c0_g1
ko04120	TRINITY_DN3993_c0_g1
ko04140	TRINITY_DN3993_c0_g1
ko04137	TRINITY_DN3993_c0_g1
ko03320	TRINITY_DN3993_c0_g1
ko04121	TRINITY_DN3993_c0_g1
ko00010	TRINITY_DN3915_c1_g2
ko00620	TRINITY_DN3915_c1_g2
ko00710	TRINITY_DN3915_c1_g2
ko00720	TRINITY_DN3915_c1_g2
ko03008	TRINITY_DN3952_c0_g1
ko03009	TRINITY_DN3952_c0_g1
ko01002	TRINITY_DN3976_c2_g1
ko00230	TRINITY_DN3971_c3_g1
ko00983	TRINITY_DN3971_c3_g1
ko00230	TRINITY_DN3971_c3_g1
ko00983	TRINITY_DN3971_c3_g1
ko04137	TRINITY_DN3951_c0_g1
ko03029	TRINITY_DN3951_c0_g1
ko02000	TRINITY_DN3951_c0_g1
ko04137	TRINITY_DN3951_c0_g1
ko03029	TRINITY_DN3951_c0_g1
ko02000	TRINITY_DN3951_c0_g1
ko04137	TRINITY_DN3951_c0_g1
ko03029	TRINITY_DN3951_c0_g1
ko02000	TRINITY_DN3951_c0_g1
ko04137	TRINITY_DN3951_c0_g1
ko03029	TRINITY_DN3951_c0_g1
ko02000	TRINITY_DN3951_c0_g1
ko00240	TRINITY_DN3920_c2_g1
ko00410	TRINITY_DN3920_c2_g1
ko00770	TRINITY_DN3920_c2_g1
ko00983	TRINITY_DN3920_c2_g1
ko00240	TRINITY_DN3920_c2_g1
ko00410	TRINITY_DN3920_c2_g1
ko00770	TRINITY_DN3920_c2_g1
ko00983	TRINITY_DN3920_c2_g1
ko04131	TRINITY_DN3927_c0_g1
ko04147	TRINITY_DN3927_c0_g1
ko04131	TRINITY_DN3927_c0_g1
ko04147	TRINITY_DN3927_c0_g1
ko04131	TRINITY_DN3927_c0_g1
ko04147	TRINITY_DN3927_c0_g1
ko04131	TRINITY_DN3927_c0_g1
ko04147	TRINITY_DN3927_c0_g1
ko03012	TRINITY_DN3927_c1_g1
ko00500	TRINITY_DN3964_c0_g1
ko01003	TRINITY_DN3964_c0_g1
ko00500	TRINITY_DN3964_c0_g1
ko01003	TRINITY_DN3964_c0_g1
ko00500	TRINITY_DN3964_c0_g2
ko01003	TRINITY_DN3964_c0_g2
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko00500	TRINITY_DN3964_c1_g1
ko01003	TRINITY_DN3964_c1_g1
ko04145	TRINITY_DN3962_c0_g1
ko04540	TRINITY_DN3962_c0_g1
ko04814	TRINITY_DN3962_c0_g1
ko03036	TRINITY_DN3962_c0_g1
ko04812	TRINITY_DN3962_c0_g1
ko04147	TRINITY_DN3962_c0_g1
ko04145	TRINITY_DN3962_c0_g1
ko04540	TRINITY_DN3962_c0_g1
ko04814	TRINITY_DN3962_c0_g1
ko03036	TRINITY_DN3962_c0_g1
ko04812	TRINITY_DN3962_c0_g1
ko04147	TRINITY_DN3962_c0_g1
ko04145	TRINITY_DN3962_c0_g1
ko04540	TRINITY_DN3962_c0_g1
ko04814	TRINITY_DN3962_c0_g1
ko03036	TRINITY_DN3962_c0_g1
ko04812	TRINITY_DN3962_c0_g1
ko04147	TRINITY_DN3962_c0_g1
ko04145	TRINITY_DN3962_c0_g1
ko04540	TRINITY_DN3962_c0_g1
ko04814	TRINITY_DN3962_c0_g1
ko03036	TRINITY_DN3962_c0_g1
ko04812	TRINITY_DN3962_c0_g1
ko04147	TRINITY_DN3962_c0_g1
ko04145	TRINITY_DN3962_c0_g2
ko04540	TRINITY_DN3962_c0_g2
ko04814	TRINITY_DN3962_c0_g2
ko03036	TRINITY_DN3962_c0_g2
ko04812	TRINITY_DN3962_c0_g2
ko04147	TRINITY_DN3962_c0_g2
ko04145	TRINITY_DN3962_c0_g3
ko04540	TRINITY_DN3962_c0_g3
ko04814	TRINITY_DN3962_c0_g3
ko03036	TRINITY_DN3962_c0_g3
ko04812	TRINITY_DN3962_c0_g3
ko04147	TRINITY_DN3962_c0_g3
ko04075	TRINITY_DN3963_c0_g1
ko04075	TRINITY_DN3963_c0_g1
ko04075	TRINITY_DN3963_c0_g1
ko04075	TRINITY_DN3963_c0_g1
ko03015	TRINITY_DN3903_c0_g1
ko03021	TRINITY_DN3903_c0_g1
ko03019	TRINITY_DN3903_c0_g1
ko03015	TRINITY_DN3903_c0_g1
ko03021	TRINITY_DN3903_c0_g1
ko03019	TRINITY_DN3903_c0_g1
ko03015	TRINITY_DN3903_c0_g1
ko03021	TRINITY_DN3903_c0_g1
ko03019	TRINITY_DN3903_c0_g1
ko03016	TRINITY_DN3939_c0_g1
ko03029	TRINITY_DN3939_c0_g1
ko03016	TRINITY_DN3939_c0_g1
ko03029	TRINITY_DN3939_c0_g1
ko03013	TRINITY_DN3988_c0_g1
ko03009	TRINITY_DN3988_c0_g1
ko03010	TRINITY_DN3911_c0_g1
ko03011	TRINITY_DN3911_c0_g1
ko03009	TRINITY_DN3911_c0_g1
ko03010	TRINITY_DN3911_c0_g1
ko03011	TRINITY_DN3911_c0_g1
ko03009	TRINITY_DN3911_c0_g1
ko03010	TRINITY_DN3911_c0_g1
ko03011	TRINITY_DN3911_c0_g1
ko03009	TRINITY_DN3911_c0_g1
ko03010	TRINITY_DN3911_c0_g1
ko03011	TRINITY_DN3911_c0_g1
ko03009	TRINITY_DN3911_c0_g1
ko03013	TRINITY_DN61194_c0_g1
ko03015	TRINITY_DN61194_c0_g1
ko03019	TRINITY_DN61194_c0_g1
ko00190	TRINITY_DN61159_c0_g1
ko04145	TRINITY_DN61159_c0_g1
ko04142	TRINITY_DN61159_c0_g1
ko04966	TRINITY_DN61159_c0_g1
ko04721	TRINITY_DN61159_c0_g1
ko04147	TRINITY_DN61159_c0_g1
ko02010	TRINITY_DN61221_c0_g1
ko04976	TRINITY_DN61221_c0_g1
ko02000	TRINITY_DN61221_c0_g1
ko02010	TRINITY_DN61221_c0_g1
ko02000	TRINITY_DN61221_c0_g1
ko02010	TRINITY_DN61221_c0_g1
ko04976	TRINITY_DN61221_c0_g1
ko02000	TRINITY_DN61221_c0_g1
ko02010	TRINITY_DN61221_c0_g1
ko02000	TRINITY_DN61221_c0_g1
ko00630	TRINITY_DN61171_c0_g1
ko00710	TRINITY_DN61171_c0_g1
ko00250	TRINITY_DN61171_c0_g1
ko00260	TRINITY_DN61171_c0_g1
ko00220	TRINITY_DN61171_c0_g1
ko01007	TRINITY_DN61171_c0_g1
ko03018	TRINITY_DN61136_c0_g1
ko04212	TRINITY_DN61136_c0_g1
ko03019	TRINITY_DN61136_c0_g1
ko03110	TRINITY_DN61136_c0_g1
ko03029	TRINITY_DN61136_c0_g1
ko04147	TRINITY_DN61136_c0_g1
ko00970	TRINITY_DN26319_c0_g1
ko01007	TRINITY_DN26319_c0_g1
ko03016	TRINITY_DN26319_c0_g1
ko03040	TRINITY_DN26355_c0_g1
